,Unnamed: 0,elo,championName,win,kills,assists,deaths,individualPosition,totalMinionsKilled,goldEarned,dragonKills,totalDamageDealtToChampions,totalDamageTaken,turretTakedowns,baronKills,damageDealtToBuildings,damageDealtToObjectives,detectorWardsPlaced,inhibitorTakedowns,neutralMinionsKilled,wardsKilled,wardsPlaced,visionScore,summoner2Id,summoner1Id
13415,525,BRONZE IV,Nasus,True,8,4,4,TOP,114,9143,0,18667,29576,3,0,6531,11003,2,1,0,2,9,18,4,12
13416,526,BRONZE IV,Viego,True,10,6,3,JUNGLE,22,10408,2,19053,20073,2,0,1572,35984,0,0,64,1,4,13,11,4
13417,527,IRON II,Ahri,True,6,5,1,MIDDLE,119,8956,0,9996,10120,2,0,2190,9043,1,0,3,3,8,20,14,4
13418,528,IRON I,Teemo,True,3,7,9,JUNGLE,63,7212,0,5463,14583,4,0,3357,3357,0,1,12,0,0,0,4,21
13419,529,BRONZE IV,Ornn,True,0,7,4,UTILITY,62,6060,0,5444,14772,3,0,1038,3042,0,1,0,1,5,8,14,4
13420,530,BRONZE III,Tryndamere,False,6,5,17,TOP,121,12941,0,22689,44249,0,0,1178,8546,1,0,32,0,16,48,12,4
13421,531,BRONZE IV,Nocturne,False,11,9,7,JUNGLE,56,18363,2,30641,49091,1,2,2044,62935,1,0,196,1,10,36,4,11
13422,532,BRONZE III,Diana,False,15,4,10,MIDDLE,205,20390,0,43255,48646,4,0,10482,28791,0,3,28,0,7,13,14,4
13423,533,IRON I,Teemo,False,7,9,16,BOTTOM,189,16141,0,35795,42070,5,0,7893,10919,0,1,12,4,0,9,4,21
13424,534,IRON IV,Renata,False,4,16,11,UTILITY,44,12790,0,30826,38656,2,0,1570,5782,0,0,6,2,30,52,7,4
13425,535,IRON I,Annie,True,8,14,9,MIDDLE,200,15152,0,38490,30098,2,0,4489,10986,0,1,0,1,2,6,4,3
13426,536,IRON I,Rammus,True,6,16,9,JUNGLE,108,14396,2,23225,40126,3,0,1937,16166,0,1,79,1,10,20,4,11
13427,537,IRON III,Mordekaiser,True,24,6,8,TOP,185,22559,0,50963,51660,2,0,5940,20036,0,2,48,1,14,28,4,14
13428,538,BRONZE IV,Samira,True,22,11,4,BOTTOM,264,22269,1,44806,35780,3,0,7489,28521,0,2,4,0,17,27,21,4
13429,539,BRONZE II,Alistar,True,1,24,13,UTILITY,33,10783,1,15984,49367,2,0,1200,3076,3,1,4,3,22,57,4,3
13430,540,BRONZE IV,Nasus,False,4,5,7,TOP,189,13507,0,25329,43846,2,0,3637,4281,0,0,18,0,10,17,14,4
13431,541,IRON III,MasterYi,False,3,7,10,JUNGLE,60,12512,0,15321,34991,3,0,2116,22723,0,1,136,0,3,12,14,11
13432,542,BRONZE IV,Leblanc,False,8,13,11,MIDDLE,77,11111,0,30535,35188,2,0,1729,1729,0,1,4,0,13,26,14,4
13433,543,IRON I,MissFortune,False,12,5,10,BOTTOM,166,14677,1,34566,22980,5,0,6500,8430,0,1,4,1,9,18,7,4
13434,544,IRON I,Pantheon,False,8,6,6,UTILITY,78,11400,0,21137,28758,3,0,3508,3508,1,1,0,4,21,57,4,7
13435,545,IRON I,Olaf,True,5,9,6,TOP,193,13898,0,24112,32184,4,0,6830,14987,0,2,8,0,8,11,12,4
13436,546,BRONZE IV,Ekko,True,4,9,8,JUNGLE,36,11515,3,12740,41947,1,0,1535,38056,0,1,117,1,9,20,11,4
13437,547,IRON I,Akali,True,16,15,13,MIDDLE,99,14743,0,44951,47331,1,0,732,4675,0,1,0,0,11,17,4,14
13438,548,BRONZE IV,Jinx,True,12,16,4,BOTTOM,200,17521,0,36404,22765,6,0,14474,43669,0,2,39,1,10,16,7,4
13439,549,IRON II,Bard,True,6,23,4,UTILITY,32,12637,1,19095,22661,3,1,1694,9915,0,3,8,1,29,49,3,4
13440,550,BRONZE IV,Teemo,False,1,6,15,TOP,124,9130,0,29531,31186,1,0,2819,4642,0,0,4,3,5,14,12,4
13441,551,IRON I,Rengar,False,11,7,8,JUNGLE,61,15451,2,36622,32348,1,0,1183,10449,0,0,97,2,6,13,11,4
13442,552,IRON II,Zed,False,5,5,12,MIDDLE,138,10802,0,23767,31193,1,0,4242,4710,2,0,1,0,10,15,14,4
13443,553,IRON III,MissFortune,False,6,1,3,BOTTOM,172,11357,0,11958,13945,2,0,2323,5091,1,0,0,6,26,65,7,4
13444,554,unrancked,Sona,False,1,9,4,UTILITY,26,7676,0,8409,18709,2,0,561,1994,0,0,0,4,16,35,4,3
13445,555,BRONZE IV,Mordekaiser,True,19,10,3,TOP,160,17488,2,38278,45457,8,0,8089,34389,3,2,30,0,14,24,14,4
13446,556,BRONZE IV,Hecarim,True,4,6,7,JUNGLE,35,13672,1,16034,35352,5,1,1616,41387,0,0,179,3,1,15,11,4
13447,557,BRONZE IV,Azir,True,7,13,4,MIDDLE,175,14114,0,20862,29929,5,0,3567,5226,1,2,8,3,12,32,4,12
13448,558,BRONZE IV,Kaisa,True,10,6,6,BOTTOM,126,11399,0,14238,19272,4,0,3712,9650,0,1,0,1,6,7,4,14
13449,559,BRONZE IV,Morgana,True,2,17,4,UTILITY,33,7941,0,8701,12737,4,0,986,6086,0,1,0,1,10,18,3,4
13450,560,IRON IV,Illaoi,False,4,3,1,TOP,110,13029,0,7810,12682,2,0,3486,9389,0,0,0,0,6,9,14,4
13451,561,IRON II,Vi,False,12,7,17,JUNGLE,140,22391,2,43907,79659,2,0,1749,38248,0,1,200,3,11,23,11,3
13452,562,BRONZE IV,Azir,False,4,10,8,MIDDLE,207,16999,0,18600,33033,0,0,2706,5874,0,0,24,2,10,23,14,4
13453,563,BRONZE III,Jinx,False,16,10,13,BOTTOM,326,26540,1,57090,51978,3,1,4307,46018,3,0,62,9,20,40,4,7
13454,564,BRONZE III,Lux,False,9,16,6,UTILITY,126,17629,0,50405,32970,1,0,893,5552,9,1,0,5,58,101,14,7
13455,565,BRONZE II,Jax,True,2,8,9,JUNGLE,211,17625,2,13238,45123,5,0,10209,42656,1,1,28,1,17,30,12,4
13456,566,IRON II,LeeSin,True,6,19,8,JUNGLE,56,19221,2,21576,66151,2,0,351,25003,17,0,194,6,30,66,4,11
13457,567,IRON III,Ahri,True,5,5,10,MIDDLE,220,16014,0,19115,39824,1,1,1362,17645,5,0,8,3,13,47,12,4
13458,568,IRON I,Nilah,True,26,9,9,BOTTOM,241,30022,1,69668,54305,5,0,13098,50272,0,2,78,2,15,28,14,4
13459,569,BRONZE III,Ashe,True,6,23,9,UTILITY,82,18446,0,49108,28825,3,1,2923,14072,0,2,8,12,29,98,3,4
13460,570,BRONZE IV,Fiora,False,10,4,12,TOP,161,13975,0,39175,51987,3,0,1370,1370,0,0,4,0,11,15,4,14
13461,571,BRONZE IV,KSante,False,3,6,7,JUNGLE,83,14826,3,16169,45210,1,0,219,40911,2,0,159,0,11,35,11,4
13462,572,BRONZE IV,Pantheon,False,12,9,9,MIDDLE,140,15097,0,32469,42880,3,0,1243,2131,0,0,1,0,10,17,4,14
13463,573,BRONZE IV,Varus,False,8,6,9,BOTTOM,160,14492,0,29106,29690,4,0,7620,7620,0,0,18,0,9,13,7,4
13464,574,BRONZE IV,Lux,False,4,15,8,UTILITY,64,11766,0,43736,27910,2,0,2064,2818,0,0,4,2,22,47,12,4
13465,575,IRON III,Mordekaiser,True,14,10,9,TOP,151,16292,0,40073,42723,5,0,3549,15997,0,3,10,0,7,11,4,14
13466,576,IRON I,Trundle,True,9,18,3,JUNGLE,74,17850,3,43636,68986,4,0,6871,49501,0,2,170,2,9,21,4,11
13467,577,IRON I,Ahri,True,10,10,6,MIDDLE,178,15017,0,38620,28292,6,0,6571,9470,0,2,0,1,15,28,14,4
13468,578,BRONZE IV,MissFortune,True,10,7,10,BOTTOM,119,13471,0,25943,29323,2,0,4012,11441,0,0,12,2,14,28,14,4
13469,579,unrancked,Veigar,True,2,12,9,UTILITY,125,12418,0,16559,28976,2,0,2302,6794,1,1,18,5,15,41,7,4
13470,580,BRONZE IV,KSante,True,2,10,6,TOP,141,11450,0,11371,27560,4,0,7018,20514,1,1,15,0,12,17,14,4
13471,581,GOLD III,Rammus,True,5,19,8,JUNGLE,56,11758,3,26727,34998,0,0,218,17645,0,0,116,1,11,21,11,4
13472,582,BRONZE IV,Sett,True,21,17,7,MIDDLE,172,20347,1,57473,45863,8,0,15095,34192,1,3,28,1,8,23,4,14
13473,583,BRONZE IV,Ezreal,True,23,11,9,BOTTOM,145,18783,0,40825,25072,3,0,5135,13100,0,1,12,0,9,17,3,4
13474,584,BRONZE II,Pyke,True,10,23,6,UTILITY,33,12014,0,15050,25735,3,0,2417,4810,1,4,1,1,8,14,14,4
13475,585,BRONZE IV,Volibear,False,10,10,9,TOP,161,16461,0,33348,42484,3,0,5181,16792,1,0,39,1,12,34,12,4
13476,586,BRONZE III,Ekko,False,7,13,10,JUNGLE,21,12398,1,16172,36337,1,1,878,14772,0,0,88,0,8,18,4,11
13477,587,BRONZE IV,Sylas,False,1,8,18,MIDDLE,90,7849,0,17055,45797,0,0,776,1967,3,0,1,0,13,20,12,4
13478,588,IRON I,Lucian,False,10,11,12,BOTTOM,199,16169,0,33831,27106,1,0,2310,5220,0,0,0,1,4,5,4,14
13479,589,IRON I,Ashe,False,8,15,14,UTILITY,79,14567,0,27467,32890,1,0,1407,3029,0,0,18,1,40,54,4,1
13480,590,IRON II,Mordekaiser,True,15,9,10,TOP,191,20530,0,54365,52234,5,0,10490,20912,0,1,39,0,13,21,14,4
13481,591,BRONZE III,Diana,True,8,23,10,JUNGLE,25,16100,3,41252,52015,3,0,1347,44534,0,1,172,2,12,29,4,11
13482,592,IRON I,Yasuo,True,18,15,12,MIDDLE,170,18716,1,41752,42877,7,0,10568,19880,0,1,8,1,11,21,14,4
13483,593,BRONZE III,MissFortune,True,11,15,5,BOTTOM,160,15169,0,26999,31884,7,0,7755,12591,3,2,23,1,17,44,7,4
13484,594,BRONZE IV,Pyke,True,7,15,10,UTILITY,45,11753,0,15209,34885,2,0,677,2277,0,1,4,7,35,68,14,4
13485,595,IRON III,Irelia,False,12,12,11,TOP,136,15354,0,30968,42329,0,0,980,14013,0,0,34,1,14,23,14,4
13486,596,IRON I,Warwick,False,14,11,11,JUNGLE,51,16055,2,40542,57327,3,0,2016,19054,0,0,122,1,10,18,4,11
13487,597,BRONZE III,Azir,False,9,20,14,MIDDLE,159,15347,0,45853,39217,5,0,8257,12599,1,1,0,2,14,18,4,12
13488,598,BRONZE IV,Sivir,False,3,16,13,BOTTOM,168,13088,0,24605,36356,5,0,8658,12199,0,0,6,1,12,19,7,4
13489,599,BRONZE IV,Lux,False,9,16,11,UTILITY,120,14895,0,36849,31467,2,0,3119,3574,2,0,0,3,30,53,4,7
13490,600,IRON IV,Irelia,False,5,1,9,TOP,132,9730,0,15889,26609,2,0,4739,4739,0,0,0,0,6,10,3,4
13491,601,BRONZE IV,Shyvana,False,5,5,5,JUNGLE,32,9866,1,16205,33450,3,0,3412,12852,0,0,94,2,6,15,14,11
13492,602,BRONZE IV,Anivia,False,6,10,10,MIDDLE,70,8937,0,21140,26698,2,0,1889,9032,0,0,12,2,7,15,14,4
13493,603,BRONZE IV,Kaisa,False,20,5,10,BOTTOM,138,16613,0,34366,27455,3,0,7662,17061,0,0,0,2,4,8,7,4
13494,604,BRONZE IV,Seraphine,False,2,22,10,UTILITY,74,9959,0,15110,23846,1,0,1059,3619,0,0,0,0,19,37,4,7
13495,605,BRONZE IV,Yorick,True,10,5,9,TOP,174,14261,1,32964,38863,5,1,12596,32302,0,1,24,0,6,10,14,12
13496,606,BRONZE IV,Kindred,True,5,14,10,JUNGLE,31,12192,2,13922,31011,0,0,0,20127,2,0,116,0,2,12,4,11
13497,607,IRON I,Akali,True,8,6,1,MIDDLE,181,12155,0,14653,20117,3,0,2374,4337,0,2,4,0,10,13,14,4
13498,608,IRON I,Nilah,True,5,12,9,BOTTOM,117,11671,0,19522,24542,2,0,4300,8081,0,1,21,0,7,13,4,14
13499,609,BRONZE II,Akshan,True,16,8,9,UTILITY,57,15448,0,34273,21590,2,0,2850,14616,1,1,7,1,20,42,14,4
13500,610,BRONZE IV,Vayne,False,3,0,4,MIDDLE,77,4899,0,3960,9505,0,0,295,3746,0,0,0,0,3,4,14,4
13501,611,IRON I,Poppy,False,3,3,2,JUNGLE,11,5493,1,6426,10405,0,0,0,3093,1,0,52,0,6,17,11,4
13502,612,BRONZE IV,Garen,False,1,1,1,TOP,54,3720,0,3088,7029,0,0,0,0,0,0,0,0,3,4,14,4
13503,613,IRON IV,Jhin,False,0,5,5,BOTTOM,19,3099,0,2782,7680,0,0,79,966,0,0,0,0,1,2,14,4
13504,614,BRONZE III,Velkoz,False,2,1,5,UTILITY,18,4196,0,8162,8857,0,0,0,618,0,0,0,0,11,18,4,7
13505,615,IRON I,Yasuo,True,1,0,3,TOP,113,5755,0,8510,7535,1,0,4846,4846,0,0,0,0,4,5,4,12
13506,616,BRONZE IV,Warwick,True,2,3,4,JUNGLE,2,5401,0,3776,12697,0,0,0,9017,0,0,68,0,4,8,11,4
13507,617,BRONZE IV,Vex,True,4,1,1,MIDDLE,63,5244,0,5975,4402,1,0,707,1195,0,0,0,0,3,4,14,4
13508,618,BRONZE IV,Tristana,True,10,0,1,BOTTOM,99,8626,0,12213,8539,2,0,3975,3975,0,0,4,0,5,6,4,3
13509,619,BRONZE IV,Senna,True,0,5,0,UTILITY,2,4847,0,4154,5338,2,0,628,806,1,0,4,0,9,18,4,14
13510,620,IRON I,Sett,False,6,3,8,TOP,113,9522,0,21550,30837,0,0,2219,2219,0,0,0,2,6,11,4,14
13511,621,BRONZE III,Nocturne,False,2,6,13,JUNGLE,50,9686,0,17593,38192,0,0,0,15734,0,0,110,3,9,22,11,4
13512,622,SILVER IV,Mordekaiser,False,8,6,6,MIDDLE,132,12360,0,23076,28700,0,0,189,189,1,0,0,1,5,11,12,4
13513,623,SILVER IV,Caitlyn,False,4,3,15,BOTTOM,86,7575,0,15015,23468,0,0,1121,1121,2,0,0,2,8,17,4,14
13514,624,SILVER IV,Lux,False,8,10,10,UTILITY,78,11246,0,21064,18323,0,0,0,92,5,0,0,7,18,55,4,3
13515,625,BRONZE II,Singed,True,3,10,6,TOP,140,10808,0,26025,31597,3,0,2647,2647,2,0,16,2,9,23,4,6
13516,626,BRONZE II,LeeSin,True,9,6,6,JUNGLE,16,11200,3,11540,35744,1,0,2109,29199,8,2,120,2,17,35,11,4
13517,627,SILVER I,Zed,True,13,3,4,MIDDLE,200,13301,0,31059,20423,2,0,4906,7132,0,1,2,1,8,12,4,14
13518,628,SILVER IV,Kaisa,True,15,3,8,BOTTOM,185,15598,0,23743,25499,3,0,6272,8772,2,1,28,0,11,22,7,4
13519,629,SILVER III,Swain,True,12,15,4,UTILITY,61,13105,0,24987,31251,4,0,5314,5531,0,1,0,5,21,36,14,4
13520,630,IRON II,Urgot,False,1,2,15,TOP,153,10220,0,28073,47567,1,0,2898,2898,0,0,27,0,6,9,12,4
13521,631,BRONZE II,Lillia,False,3,3,13,JUNGLE,33,9960,2,22139,37727,0,0,143,14471,0,0,96,2,10,24,4,11
13522,632,BRONZE IV,Zoe,False,11,2,10,MIDDLE,143,14022,0,40280,30813,0,0,383,468,1,0,0,1,8,32,4,14
13523,633,BRONZE IV,MissFortune,False,1,1,8,BOTTOM,123,9597,0,13631,24155,1,0,3315,4844,0,0,4,0,5,5,4,14
13524,634,IRON II,Neeko,False,4,2,8,UTILITY,118,10207,0,23534,28398,1,0,3129,3129,0,0,0,2,32,51,14,4
13525,635,IRON II,Chogath,True,10,14,4,TOP,144,13930,2,23371,54419,3,1,6423,34939,2,1,31,0,7,21,12,4
13526,636,IRON II,Shaco,True,19,9,2,JUNGLE,41,16105,1,35541,27465,2,0,4921,32229,0,0,131,2,10,22,11,14
13527,637,IRON I,Lux,True,14,18,6,MIDDLE,103,13679,0,43322,22858,0,0,535,7064,0,1,4,0,7,11,4,14
13528,638,BRONZE III,Lucian,True,7,14,5,BOTTOM,149,13020,0,20931,24514,2,0,4341,15742,3,1,8,1,15,44,7,4
13529,639,BRONZE IV,Morgana,True,4,10,3,UTILITY,108,11434,0,19620,24177,5,0,3238,9738,0,0,12,0,49,72,4,14
13530,640,IRON I,Mordekaiser,False,5,12,17,TOP,180,15406,0,23005,61780,0,0,1277,10270,0,2,14,0,7,12,12,4
13531,641,BRONZE I,Volibear,False,10,13,11,JUNGLE,83,20367,2,31444,73554,5,0,2381,46974,0,2,168,3,5,16,11,4
13532,642,GOLD IV,Yone,False,21,14,13,MIDDLE,183,22955,0,61669,64312,1,0,1850,24260,1,2,29,0,18,31,14,4
13533,643,BRONZE III,Kaisa,False,9,16,16,BOTTOM,210,19939,1,37867,46034,4,2,5569,38284,0,3,16,2,13,21,7,4
13534,644,SILVER III,Lux,False,13,17,9,UTILITY,104,18216,0,42590,29349,5,0,3258,5351,2,2,4,3,18,40,4,14
13535,645,SILVER IV,Yorick,True,12,14,8,TOP,277,22262,1,51793,67550,9,0,15474,35746,4,3,23,3,16,40,4,12
13536,646,BRONZE II,MasterYi,True,17,15,11,JUNGLE,111,21930,1,53628,46141,0,0,3177,31686,1,1,162,1,18,53,4,11
13537,647,IRON I,Neeko,True,11,17,11,MIDDLE,121,15350,2,46685,39398,2,0,2856,12011,0,3,18,0,9,14,4,14
13538,648,BRONZE II,KogMaw,True,19,13,12,BOTTOM,241,23771,1,53317,43752,2,0,1958,18675,2,2,15,8,3,44,4,7
13539,649,SILVER IV,Senna,True,7,31,16,UTILITY,56,16480,0,31341,46739,2,1,2678,29860,2,2,46,6,10,36,7,4
13540,650,BRONZE IV,Tryndamere,False,1,3,6,TOP,137,8914,1,13256,22862,1,0,3577,6208,0,0,22,0,7,13,14,4
13541,651,IRON IV,Ekko,False,4,7,6,JUNGLE,36,8931,1,14682,28791,0,0,0,19354,0,0,77,0,7,11,11,4
13542,652,IRON II,Zed,False,3,5,7,MIDDLE,117,8417,0,17290,17686,0,0,2441,2662,0,0,8,0,7,11,7,4
13543,653,IRON II,Ezreal,False,5,2,11,BOTTOM,126,9824,0,16691,17430,2,0,2927,3618,0,0,0,2,9,16,4,7
13544,654,BRONZE II,Shen,False,2,6,8,UTILITY,44,7040,0,7741,19919,1,0,1452,2748,0,0,4,0,13,21,14,4
13545,655,IRON II,Yorick,True,4,12,0,TOP,144,10707,0,15731,17005,5,0,9283,24885,1,1,12,0,6,23,12,4
13546,656,BRONZE IV,Volibear,True,3,13,3,JUNGLE,15,10323,2,10274,20113,0,0,226,24235,0,0,144,1,8,19,11,4
13547,657,IRON I,Teemo,True,7,7,4,MIDDLE,107,9726,0,18591,15081,1,0,3233,8711,0,1,4,0,5,8,4,14
13548,658,BRONZE III,Vayne,True,17,8,5,BOTTOM,118,14891,0,29524,19864,5,1,4340,13710,0,1,8,0,8,11,4,1
13549,659,BRONZE IV,Trundle,True,7,22,3,UTILITY,62,10685,0,11700,22784,4,0,4178,11554,2,0,0,0,25,42,14,3
13550,660,BRONZE IV,Sett,False,2,1,9,TOP,92,6263,0,15002,25030,0,0,0,0,0,0,0,0,2,3,4,12
13551,661,BRONZE IV,Kindred,False,2,1,4,JUNGLE,28,6552,0,8711,20414,0,0,0,1707,0,0,79,0,6,14,11,4
13552,662,IRON I,Veigar,False,5,2,6,MIDDLE,94,8251,0,13172,14046,1,0,3976,4841,0,0,0,0,5,8,4,14
13553,663,unrancked,Jhin,False,0,1,5,BOTTOM,79,4860,0,6346,14671,0,0,152,152,0,0,0,0,4,4,7,4
13554,664,BRONZE II,Seraphine,False,0,2,2,UTILITY,37,5229,0,7255,8229,0,0,0,1269,2,0,0,3,16,34,4,14
13555,665,unrancked,Chogath,True,10,2,2,TOP,187,12242,0,23696,27157,5,0,8784,22558,0,1,12,0,6,11,12,4
13556,666,unrancked,Vi,True,2,1,1,JUNGLE,6,6940,3,5353,13966,0,0,0,30345,1,0,108,0,3,13,11,4
13557,667,SILVER II,Ziggs,True,7,5,5,MIDDLE,137,10036,0,22910,13689,6,0,32952,33532,0,1,0,0,4,6,12,4
13558,668,BRONZE IV,Ezreal,True,6,3,0,BOTTOM,109,7695,0,12460,9329,2,0,1765,2809,0,1,0,0,2,3,7,4
13559,669,SILVER IV,Taric,True,1,10,1,UTILITY,44,6163,0,4401,11583,3,0,760,3064,3,2,0,6,14,37,4,14
13560,670,IRON III,Nasus,False,7,4,10,TOP,143,11911,0,23459,34374,0,0,0,1423,2,0,12,2,10,20,12,4
13561,671,BRONZE IV,Rammus,False,8,9,12,JUNGLE,28,10229,0,23741,37741,0,0,0,9027,0,0,68,2,3,10,4,11
13562,672,IRON I,Talon,False,2,8,14,MIDDLE,97,8140,0,14299,32405,0,0,249,2035,0,0,0,1,3,6,14,4
13563,673,GOLD IV,MissFortune,False,5,6,8,BOTTOM,123,9823,0,19932,22275,0,0,0,1853,1,0,0,2,6,9,1,4
13564,674,IRON I,Morgana,False,0,9,10,UTILITY,45,6713,0,17087,21537,0,0,0,619,3,0,0,4,14,32,4,14
13565,675,BRONZE III,Maokai,True,16,12,2,TOP,140,14682,0,52669,46436,3,0,5442,6400,0,2,6,1,6,9,12,4
13566,676,IRON I,Volibear,True,4,5,6,JUNGLE,24,9423,1,8558,21241,5,0,1888,26778,0,0,84,1,12,23,11,4
13567,677,BRONZE II,Akali,True,14,10,5,MIDDLE,104,13654,0,28511,35007,4,0,2443,3932,1,2,20,0,9,15,4,14
13568,678,IRON I,Nilah,True,15,7,4,BOTTOM,168,15864,1,24516,20833,3,1,12370,30947,0,1,34,0,4,7,4,14
13569,679,IRON I,Pantheon,True,5,14,5,UTILITY,51,10423,1,16585,19369,2,0,2590,6844,2,0,8,8,17,43,4,14
13570,680,BRONZE IV,Darius,True,15,5,10,TOP,245,19979,1,47946,56754,4,1,9094,37147,1,1,26,1,19,53,12,6
13571,681,IRON II,Shaco,True,15,18,8,JUNGLE,71,19175,1,47562,45033,0,0,113,13494,0,0,174,0,17,37,11,14
13572,682,IRON IV,Akali,True,12,16,7,MIDDLE,109,16172,0,36508,39305,0,0,201,9545,1,1,44,4,16,35,14,4
13573,683,BRONZE IV,Jhin,True,7,12,13,BOTTOM,207,17202,2,27841,39482,4,0,7307,30776,0,2,20,0,17,30,4,7
13574,684,BRONZE I,Lux,True,14,27,8,UTILITY,101,19231,1,76471,25888,3,0,946,26027,0,0,18,1,16,41,4,14
13575,685,BRONZE IV,Tryndamere,False,15,9,15,TOP,209,20583,0,45651,68239,0,0,2163,7428,0,0,20,0,6,11,14,4
13576,686,BRONZE IV,Mordekaiser,False,12,9,15,JUNGLE,84,18710,0,39819,79064,0,0,123,12648,4,0,151,2,5,23,4,11
13577,687,BRONZE III,Vex,False,8,8,15,MIDDLE,200,14347,0,36341,39622,1,0,1715,1715,0,0,0,0,15,25,14,4
13578,688,IRON I,Nilah,False,11,10,8,BOTTOM,279,18795,0,33899,47135,0,0,0,4727,0,0,19,1,10,18,4,14
13579,689,IRON III,Blitzcrank,False,0,17,12,UTILITY,30,9418,0,7914,45076,0,0,0,0,0,0,0,1,24,51,7,4
13580,690,BRONZE IV,Tryndamere,True,10,4,11,TOP,225,17196,0,27582,45100,3,0,7288,34968,0,0,12,0,4,7,14,4
13581,691,BRONZE IV,MasterYi,True,11,9,8,JUNGLE,21,16269,5,30365,41867,2,1,1393,76413,2,1,152,3,4,34,11,4
13582,692,IRON II,Zed,True,11,5,10,MIDDLE,135,14943,0,30765,35360,4,0,6742,10470,0,1,48,0,10,16,14,4
13583,693,IRON I,Nilah,True,14,9,7,BOTTOM,164,16470,0,38825,31850,5,0,8741,20608,0,1,19,2,8,17,4,14
13584,694,BRONZE IV,Lux,True,4,11,6,UTILITY,68,11306,0,21226,16688,2,0,863,9407,3,1,0,10,25,81,4,14
13585,695,IRON I,Urgot,False,7,8,7,TOP,205,15118,0,30251,34679,1,0,938,12235,0,0,4,0,10,15,4,7
13586,696,BRONZE II,Viego,False,5,12,12,JUNGLE,37,12932,1,17058,44982,0,1,0,11850,0,0,136,0,13,23,11,4
13587,697,IRON I,Akali,False,17,4,13,MIDDLE,89,15968,0,38242,44160,1,0,2105,6507,0,0,2,2,10,18,14,4
13588,698,BRONZE III,Lucian,False,12,8,10,JUNGLE,183,15552,0,18374,29134,2,0,3406,4089,0,0,0,1,8,10,4,7
13589,699,BRONZE III,Karma,False,1,20,8,UTILITY,41,10715,0,18129,25889,1,0,539,2123,1,0,0,2,28,52,4,3
13590,700,IRON II,Mordekaiser,True,5,11,9,TOP,89,12056,0,19489,37852,2,0,432,12483,0,0,5,2,11,22,14,4
13591,701,IRON II,Nocturne,True,8,10,9,JUNGLE,21,14717,2,17200,37157,0,1,0,31446,0,0,164,5,7,32,11,4
13592,702,IRON III,Yone,True,8,9,10,MIDDLE,228,17787,0,27615,36353,4,0,6787,12793,2,1,20,0,13,21,4,14
13593,703,IRON I,Nilah,True,18,8,5,BOTTOM,206,18080,1,40703,33226,4,0,7196,23104,0,1,31,0,13,25,4,3
13594,704,IRON III,Sona,True,1,24,3,UTILITY,22,10508,0,13532,29779,4,0,2592,5482,0,1,0,2,26,51,7,4
13595,705,IRON IV,Tristana,False,5,6,6,TOP,182,14579,0,23063,22834,4,0,10110,22416,0,0,4,1,12,17,14,4
13596,706,SILVER IV,Udyr,False,13,13,6,JUNGLE,45,16948,3,41871,46197,2,0,374,15550,0,0,197,1,13,25,11,4
13597,707,SILVER IV,Lissandra,False,6,8,11,MIDDLE,108,10387,0,17362,32772,2,0,1385,3572,1,0,12,1,12,20,4,14
13598,708,SILVER IV,Ezreal,False,9,7,9,BOTTOM,167,13698,0,38101,27437,3,0,2814,8929,3,0,0,2,16,32,1,4
13599,709,IRON II,Senna,False,3,13,9,UTILITY,63,11672,0,25245,26171,2,0,2413,5437,1,0,0,0,15,29,7,4
13600,710,IRON I,Kayn,True,5,15,6,TOP,146,12895,0,20727,37457,2,0,1635,10142,2,1,12,2,9,23,4,12
13601,711,IRON IV,MasterYi,True,16,6,8,JUNGLE,53,17592,2,27586,33246,5,0,6467,37238,6,1,135,4,6,21,11,6
13602,712,IRON II,Neeko,True,6,12,9,MIDDLE,139,12202,0,27504,31630,4,0,5205,5848,0,1,4,0,7,12,14,4
13603,713,IRON I,Nilah,True,17,7,7,BOTTOM,127,16867,0,34104,27304,1,1,1287,35543,0,0,60,0,9,15,4,14
13604,714,IRON III,Velkoz,True,5,23,9,UTILITY,58,12731,0,28339,23385,5,0,3839,10014,0,1,11,0,37,69,4,7
13605,715,BRONZE I,Nidalee,False,11,10,10,TOP,131,14833,0,29093,46149,1,0,2046,3553,2,0,8,3,10,32,4,12
13606,716,IRON III,Khazix,False,9,6,8,JUNGLE,22,13413,1,21239,33971,0,0,0,15589,0,0,132,1,3,6,11,4
13607,717,IRON I,Sylas,False,5,11,13,JUNGLE,82,10191,0,21113,41971,1,0,2228,2645,0,0,0,1,4,7,14,4
13608,718,BRONZE IV,Ashe,False,10,14,8,BOTTOM,197,15054,2,31032,27874,0,0,764,8233,1,0,12,3,10,25,7,4
13609,719,GOLD IV,Yuumi,False,4,17,10,UTILITY,9,9370,0,10910,19227,1,0,136,553,0,0,0,0,0,0,14,4
13610,720,IRON III,Udyr,False,0,1,9,TOP,100,5962,0,6412,21903,0,0,0,166,0,0,8,0,6,9,4,6
13611,721,IRON I,Tristana,False,3,7,10,JUNGLE,17,6991,1,13478,27090,0,0,0,6453,1,0,60,2,3,20,4,11
13612,722,BRONZE IV,Sylas,False,9,9,8,MIDDLE,71,9982,0,24740,28038,0,0,0,1391,0,0,0,0,6,8,14,4
13613,723,IRON I,Nilah,False,5,2,7,BOTTOM,127,9086,0,12280,17556,0,0,463,3716,0,0,8,1,8,15,4,14
